text,target
"More than 23,000 people have been evacuated and clouds of ash have turned entire towns grey as Taal volcano continues to rumb…",1
"Hi there, I'm very sorry about this. We are running a reduced service this morning to the freight tr…",1
"I'm not crying, you are! A fur parent makes sure her fur baby is safe during a rescue operation in Talisay, Batangas. 🐶 #Taa…",1
#TLUpdates - We have been informed that a freight train has had a low speed derailment within the depot/sidings in… https://t.co/SeonfwajGb,1
this storm is violent af. bathong.,1
He Greta you might want to raise the issue of locust outbreak in the southern part of Pakistan. Locu… https://t.co/kWZnLrlSnA,1
Isolated to scattered rain/thunderstorm over Punjab during 15th-17th; over Madhya Pradesh and Rajasthan during 15th… https://t.co/8YXmtEgJuh,1
No cows today but our local factory is sadly still ablaze #REDJanuary2020 https://t.co/CMyuKzrcKz,1
Wind Turbines chop up and Electric Wires electrocute millions of federally protected birds and bats annually with impunity.,1
Few days back there were Intel reports of terrorist attack on Modi Ji's election rallies. Today J&amp;K DSP Davinder Singh was ca…,1
A look inside a tree that has been struck by lightning. https://t.co/IGcgu00fYm,1
"Uttar Pradesh Police electrocuted, falsely arrested me for giving legal aid to anti-CAA protestors: Kota lawyer - India New…",1
What's interesting is that Iran clearly did the calculus and wanted to avoid shooting down a plane with American passe…,1
163th day of curfew and lockdown in occupied Kashmir #KashmirBleeds #KashmirStillUnderCurfew #KashmirWantsFreedom https://t.co/rXaaJjqs3S,1
---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of… https://t.co/z8UbW8MujQ,1
At least 11 people were killed and 12 others wounded in rain and snow-related incidents in two districts of Azad Jammu and…,1
** Cleared ** The vehicles involved in the collision have been moved to a safe location and all lanes have reopened… https://t.co/E8NNC7lqD4,1
[PHOTO] Not a burden: Rescuers save animals from Taal's wrath https://t.co/QD2besVQy0 #TaalVolcano,1
An early morning blaze yesterday razed 15 houses in Sih….,1
"8.30am Castlebar - two vehicle collision at the jnctn of Main St &amp; Market St, Parsons Corner. AVOID driving up from… https://t.co/grLsqCarDG",1
There'll be no school this week for kids at Brindlee Mountain schools after an EF-2 tornado ripped apart the elementary school in…,1
The Pali Tunnel in the Kailua bound direction was closed in the right lane due to down trees and a mudslide. It has reopened.…,1
#DUBLIN Collision just cleared from the N7 inbound; long delays remain in the area. More here: https://t.co/PSzIBsvOzE,1
Happening in 253C #AMS2020 Flood inundation mapping for Texas. Improved information representation for emergency M… https://t.co/9KNaRtACKF,1
Hazardous air quality 😔😔😔 not untrue because this air is so bad https://t.co/i2ZLoCwXi3,1
. tennis organisers have been forced to delay the start of the qualifying tournament and suspend practic…,1
"Hi Kevin, I'm very sorry about this. A freight train has derailed which is causing some delays to services, ple…",1
At least six dead after huge sinkhole in China swallows bus and pedestrians https://t.co/RBG8t8QZ8j,1
"UP Police electrocuted, falsely arrested me for giving legal aid to anti-CAA protestors: Kota lawyer - India News https:/…",1
Delhi: A delegation of top human rights body will interact with Jamia students injured in the December 15 violence. More on htt…,1
Today’s SCMP backpage: 11 million hectares have been razed by the Australian 🔥 #bushfiresAustralia #bushfirecrisis… https://t.co/5QHFzmIb6o,1
Storm Brendan’s gale-force winds will impact coastal Scotland Monday to Wednesday. Spray and wave overtopping may bring fl…,1
France agrees to send more troops to West Africa to fight terrorism https://t.co/FoGctmyS2j,1
"Australia brought back during a dark time in his rehab from injury. Now, he's doing what he can to help return the…",1
"Matthew Dingley, 28, allegedly beat a flight attendant, tried to enter the cockpit and injured several police in a viol…",1
Livestock Carrier Spills Fuel Oil at Port of Ceuta #ceuta #port #fuel #spill #maritime https://t.co/qUuJ5al1Pq,1
⚡️🌋 Taal Volcano in the Philippines erupted - sending Lightning streaking up the smoke &amp; ash! 🌋⚡️ #MondayMotivation #Weat…,1
Map of felt reports received so far following the #earthquake M4.1 in Puerto Rico Region 41 min ago https://t.co/TruDdNKx3k,1
"This Injustice must be stopped, Homes of Sikh victims displaced in 1984 riots razed by Madhya Pradesh. This is why we need…",1
Fears grow volcanic eruption could trigger tsunami in the Philippines https://t.co/3UBRPjAKeK https://t.co/a29Sd729zO,1
This is wild 😭,1
"Grandmother’s prayer closet survives powerful tornado that flattened home, killed many https://t.co/6OfalHftIk",1
Isolated to scattered rain/thunderstorm over Punjab during 15th-17th; over Madhya Pradesh and Rajasthan during 15th… https://t.co/HBfKMgRKSk,1
Hong Kong knifemen attack motorist trapped in overturned vehicle after car chase in Sheung Shui https://t.co/SAHWoVmwOc,1
in case of a nuclear attack to a sprawling bureaucratic agency tasked with mobilizing help in the midst of disaster.,1
"UP Police electrocuted, falsely arrested me for giving legal aid to anti-CAA protestors: Kota lawyer - India News https://t.…",1
"""As If Jama Masjid Is In Pak"": Judge Rebukes Cops In Bhim Army Case https://t.co/V3wdkPhVq0 #NDTVNewsBeeps #BhimArmy https://t.co…",1
"Our poor BBQ. Not only did the windstorm blow away the cover, it is now covered in snow that has crusted over due to o…",1
"JAN. 13, 2016. Remembering the #bombing in #Quetta, #Pakistan. A Suicide bomber detonated himself near security per… https://t.co/PUF2vKxkvu",1
The trial over Ghylaine Bouchait is underway in Nanterre outside Paris. She burned to death inside her apartment in… https://t.co/79q5mHKINg,1
We’re even tall poppy’ing our own natural disaster. The fires and smoke are VERY serious people. Don’t need to bring it dow…,1
"A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abu… https://t.co/toVztjNMB9",1
The seat ended up having a structural failure on its test ride but at least the motorcycle jacket is coming…,1
Bhimsen was in his mother's womb when we rescued his mother. We rescued his mother and within days she gave birth to t…,1
"But since the body was wrapped in the black polythene bags, this could have been Murder. But why kill such a young soul?",1
#Pompfession2489 This one time in first year me and my mate went on a walk down the beach whilst stoned at 4am and… https://t.co/hfz53xgDJn,1
"TORNADO WARNING with supercell yesterday south of Shreveport, LA https://t.co/YPL71TlwUk https://t.co/ApMjbtnAuE",1
Washington Nationals Prospect Fausto Segura Dead At 23 After Motorcycle Crash https://t.co/Yug9TlUWHg,1
Mohamad's 75yo father lost his mind when airstrikes intensified &amp;could no longer recognize his own son. After they were displ…,1
"and his murderous friends shoot down an airplane ""by accident"", killing around 200 innocent people, but wa… https://t.co/i3w3gDnKSx",1
Due to heavy snowing several disastrous incidents happend in #NeelumValley. Round about 18 casualties have been confirmed…,1
Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.” https://…,1
The game between the Minnesota Vikings and the Seattle Seahawks was canceled due to snowstorm.,1
"#Sêmalka: Yesterday evening, a new batch of 120 displaced persons, coming from Burdah Rush camp in the region of Ba… https://t.co/XXCzRUik2x",1
Just in: PETA's rescue team is taking this severely dehydrated dog out of the evacuation zone. She will will be safe tonight…,1
"Morocco allegedly offered GWB 3,000 monkeys to help detonate landmines in the Iraq War, but this might work just as well.",1
"That bloody Iran plane missile story. I tweeted ""evidence"" that it might have been an American missile. Then the ba… https://t.co/u6zgs8JNm4",1
"Good Night my friends, As per USGS, the new 5.9 quake in this morning caused the 7-day aftershock forecast to change.…",1
Stanley Park storm is where the bar is at for windstorm (10). So using that as point of reference w… https://t.co/CHVCboBamv,1
Mudslide closes Kailua-bound lane of Pali Highway Honolulu Star-Advertiser https://t.co/1RwBtzLmJR,1
The magnitude 5.9 quake in #PuertoRico this morning caused our 7-day aftershock forecast to change. We now estimate an increased…,1
Windstorm: 'Level 2' for TUESDAY. Associated with a small-scale developing low pressure feature which will cross the UK…,1
"Border Security Force: Last evening at 8:30 pm, an avalanche hit a BSF deployment in Naugam sector along LoC. A search and rescue…",1
Mexican Border City on High Alert Over ‘Suicide Bomber’ Threat – Confirms Breitbart Report https://t.co/0gmgePdeVn via,1
"UAE bracing up for heavy rain, hailstorm in UAE https://t.co/ktJebZ8RQl",1
SIGN: Justice for Dog Tied to Rock and Dumped in River to Drown https://t.co/LnRgVJzPna,1
Wind Turbines chop up and Electric Wires electrocute millions of birds and bats annual… https://t.co/cCfMHgdi3D,1
"Thailand confirms first case of mystery virus from Wuhan, Chinese woman quarantined https://t.co/N7StoxC54s https://t.co/C52vmsc0lR",1
"DEV - Severe Thunderstorm Warning until 1/11 9:30AM CST for Simpson, Allen, Warren https://t.co/K2Q57YygNd",1
Australian Open player collapses on court as bushfire smoke covers Melbourne – video https://t.co/K4DyBuoiC1,1
Summer fun needs to be redefined. Two years ago there were wide wild fires in Scandinavia and around… https://t.co/lO1lgLUW9e,1
"""Over the past week, NASA satellites have observed an extraordinary amount of smoke injected into the atmosphere from th…",1
Woodbury takes emergency action to address #water wells polluted by 3M chemicals: Star Tribune… https://t.co/m7H0mXkEtR,1
Emergency services called to a collision on the #M20 near #Maidstone Read More on this: https://t.co/JiRcce7U8m .… https://t.co/KGLr8oPZer,1
French cameroun set houses ablaze in Ndu and roasted two young boys in their homes in #targeted killings in a #GenocideInSou…,1
Terrible news coming from J&amp;K's Machil sector where we have lost 3 soldiers and one soldier is still missing as their p…,1
Asansol: A BJP office in Salanpur village was set ablaze last night. BJP has alleged that TMC is behind the incident. Police has b…,1
M2.4 quake causing weak shaking near Culverden https://t.co/IYjdhcZWjZ,1
2 buildings on fire at seminole State College Stanford campus. 8 fire trucks including some from Longwood. #seminolestate.,1
This grey gum lost a large limb overnight following the ~40C day we had yesterday in Western Sydney. #Eucalyp…,1
Puerto Rico is getting hit on the 10th anniversary of the earthquake that flattened Haiti. Could be the Caribbean… https://t.co/19ckL31fuB,1
"WEATHER ALERT: Severe Thunderstorm Warning including Hohenwald TN, Waynesboro TN until 8:15 PM CST https://t.co/ZhpTSiYInB",1
"Volcano Erupts in the Philippines, Forces at Least 300,000 to Evacuate - Christian News Headlines… https://t.co/5BdBlvm1Nm",1
Let’s not politicize the mass murder of 57 Canadians by the Iranian regime.,1
190 people arrested for arson!,1
"There has been an explosion at a chemical factory in Zhuhai, South China's Guangdong. As of 3:00 pm Tuesday, the fire has not…",1
Another seawall collapses due to wave climate vulnerability - this time in Carrickfergus - near my hometown. Wave… https://t.co/h174N6uyeF,1
"WEATHER ALERT: Severe Thunderstorm Warning continues for Mount Olive NC, Brogden NC, Seven Springs NC until 3:00 PM… https://t.co/tEdmjvpIR5",1
"US-Mexico Border: Portal For TB, Swine Flu, Bioterror https://t.co/xv4mhvm5iS via",1
I became lost in a Himalayan blizzard at 4000 meters and was saved by a horse. https://t.co/DGP7RNeiv6,1
ECG pole electrocute young man at Kpando https://t.co/V0SRdTrmgc https://t.co/gZGs4TECgG,1
Highway closed after major train derailment in western Wisconsin. https://t.co/jUZtaDZlXk,1
#MyReport | Maradu's Holy Faith H20 and Alfa Serene apartments were demolished on 11 January. CJ stayed b… https://t.co/s8CO1o4TUK,1
Iran plane crash wreckage spotted from space (satellite photos) https://t.co/BVC32mcUKD,1
Wahoo! Australia rescuers dropping carrots in burn ravished areas trying to feed the animals starving that survived… https://t.co/kN8Ub9Uej6,1
"#A303 Eastbound between #Chicklade and #Wylye, there is a vehicle collision and fluid spillage. Contractors en route to…",1
BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/cov7AgtPJv,1
My flight got cancelled going back to Manila today due to the Taal volcano explosion. Ashfall reaches Manila. Just want…,1
Return to Fukushima: Inside ground zero nearly nine years after nuclear disaster https://t.co/i1hi4L03XO,1
"Breaking News: U.S. Attorney General William Barr, declaring last month’s shooting at a naval air station in Pensacola, Florid…",1
"Five years ago, Aitzaz Hasan Bangash gave his life as a 15 year old schoolboy, embracing a suicide bomber with his own body so…",1
Now 1 year since the last fatal collision on #A12 #London. During this time we started a highly visible Road Policing Op.…,1
"the Philippines is currently experiencing severe volcanic eruption, lightning, and ash falls. the said eruption can cause a…",1
Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/UyBauIBKfq https://t.co/FDSqpthi9V,1
"As fire crews battle to bring bushfires raging across the western end of Kangaroo Island under control, a firefighter r…",1
Rescuers cry when they hear the Koalas calling for help. Please my God have mercy on them. Pray for Australia 🙏 #PrayForA…,1
"JCPOA preamble: “Iran reaffirms that under no circumstances will Iran ever seek, develop or acquire any nuclear weapons.”…",1
"Robert Attewyndyate, died 1305 after his crushed hand became infected from coming into contact with horse dung",1
The wind is violent outside as a storm moves in and I’ve got to head out soon. ⛈ 🌪 Anybody have a spare pair of… https://t.co/YiMTeVHiSw,1
"72 hours later, the whereabouts of any of the supposedly freed students haven't been revealed. None of the families… https://t.co/MV569iGxrG",1
"A lot of people in Tacloban died during Typhoon Yolanda because they didn't know what a ""storm surge"" was. It doesn't m…",1
"Following Saturday's EF-2 tornado in DeSoto County homes are left flattened, trees and power lines are downed, and familie…",1
"In 2017, attack on police lines in Shopian. Davinder Singh was posted there. The same year he got a gallantry award.…",1
More then 58 people dead in #NeelumValley in last two days due to heavy snowfall and glaciers More death casualties… https://t.co/vI4MIh5SyS,1
Suspected body parts discovered in bag in Dublin https://t.co/XqOm1plxGV https://t.co/f3gCSqkPTk,1
"Lindsee Leonardo, 32, left infant son alone to drown in a bathtub, all because she needed some ‘me time.’ #FirstThem …",1
"""A freight train has experienced a low speed derailment at #Hitchin"" 1) Trains don't ""experience"" 2) Thank goodness…",1
"A follow-up to yesterday's Pakistan post: In the past 24 hours, a further 14+ people have died in the SW province of…",1
"A volcano near the Philippine capital is spewing lava, ash and steam and trembling constantly on the third day of a… https://t.co/hgnO5eP24K",1
I’m scared some man is screaming like a lunatic outside now I just heard a loud bang in my building. 😬,1
"DMRegister: Over the course of the 12-hour standoff with law enforcement, police say the man ""fired multiple rounds… https://t.co/DnXUWRkwVa",1
This was a war with a lot of casualties... https://t.co/psClEvdhgZ,1
Anybody got a status update on Dale Dabone? He had a pretty serious injury not too long ago. Hope he's on the mend.,1
6.4 quake strikes Puerto Rico amid heavy seismic activity https://t.co/gpoMaPyFYO,1
Mystery China Pneumonia Outbreak Likely Caused by New Human Coronavirus via https://t.co/39fdojda7Y,1
The view from the farm just now - 16 boats in the bay sheltering from Storm Brendan! https://t.co/p7bCZaITFe,1
At least six people were killed after a vast sinkhole opened under a bus in northwestern China. The moment the ground gave…,1
"The occupants, a female, two males and a baby, were awoken by two loud bangs. No one was injured. ATO deployed to s… https://t.co/JkV3Y9EmWf",1
"CFA Chemical Hazard All Clear: 15:20 For: Cobram, https://t.co/iT10DqmBJu #vicAlert",1
"At 9:00pm there are 105 bush and grass fires burning across NSW, with 38 not yet contained. All fires are currently at the Advi…",1
"Grandmother’s prayer closet survives powerful tornado that flattened home, killed many https://t.co/gBqgwo6kqo",1
Bag containing human body parts found in Dublin https://t.co/Tnwgtf87ne,1
"Wow. Stanthorpe's runs out of water. Stanthorpe isn't a little village in the outback. It's 5,500 people 160km from the ocea…",1
Human remains found in bag in Dublin Estate. Paul Reynolds reports. https://t.co/UKpoEtaAAo via,1
14/1/1941 This day 1941 British cargo ship Eumaeus torpedoed/sunk Mediterranean #unknown losses Anyone have a famil… https://t.co/6sZIEjfd06,1
Quetta-Zhob road blocked near Kan Mehtarzai due to snow. About 400 people stuck in chilling cold. Temp has dropped to -…,1
Tennis player quits after coughing fit at smoky qualifiers https://t.co/E1P3kgpLop It is outrageous that the…,1
"Hi Lisa, I'm very sorry about this, a freight train has experienced a low speed derailment at Hitchin… https://t.co/LvGosPsrUj",1
Another quake: A 4.0 magnitude earthquake occurred 6km NW of Agoncillo (Batangas) at 11:39 PM. It was felt in Tagaytay…,1
"Actually, blocking the internet was just an accident. You know, just like when Iran shot down the Ukrainian airplane.",1
"NEWS: On 13 jan two Avalanches have hit in J&amp;K. 1.Machhil Sector near LoC- 5 Jawans trapped under debris, 4 recovered, o…",1
#StormBrendan Update-8.00 Tuesday.: Significant overtopping around high tide on Monday evening led to closure of Prom. Wa…,1
#APPEAL | Were you driving on the #A1 in #Barnet around 2130hrs last night? A dark coloured Audi collided with a lamp po…,1
Taal volcano news – live: Hundreds of thousands urged to flee possible eruption as 'intense seismic activity' rocks… https://t.co/MizFVhXPLg,1
Three people were taken to hospital after two cars collided in Surfers Paradise. https://t.co/tIEQ9K5sus #7NEWS https:/…,1
Here we are in Australia in the middle of summer Trapped in our homes--the air outside filled with smoke from delib… https://t.co/FJGaGEnSir,1
Carrots to the rescue for animals in wildfire-ravaged forests in New South Wales https://t.co/bGSNkTwqwn,1
If I didn't need my Crutch I would seriously wrap it round someone's bloody head.,1
"For the first time in new state Telangana, CURFEW was imposed in #Bhainsa town and Internet shut down after peacefuls atta…",1
Many of you may not remember the 1983 Soviet shoot down of KAL 007. The Korean Jumbo jet was first reported to have… https://t.co/TNct73ynWp,1
Advice - Chemical Hazard - Cobram https://t.co/B7ckv9GAfY,1
NWS Alert&gt; Strong Thunderstorm Near Glen Allan or 11 Miles S of Avon Moving E At 50 MPH. Dime Size Hail Possible. L… https://t.co/TlWFYBFvUm,1
"Useful explainer on the #pneumonia outbreak in #Wuhan outlining the relative risk, how the virus spreads and how the “size an…",1
#StormBrendan advice for cats of the UK and Ireland: High winds and rain mean nows a good time to head inside and baggsy…,1
"Trump a dangerous, irresponsible narcissist who bombed Soleimani to distract from impeachment, Canadian CEO says https://t…",1
Funny (not) how the Australian authorities have investigated nearly 200 people for arson and already charged some.… https://t.co/6MaT9MYXGa,1
The #Kharqamar massacre occurred soon after opposition parties had included and in a meeting to discu…,1
"Hunger in Haiti: Ten years after catastrophe struck, a new crisis looms https://t.co/6PcrZpZCw0",1
Army jawans &amp; BSF post is said to have come under heavy avalanche respectively. Till now 1 BSF Soldier lost his life &amp; 1 A…,1
President trump is a great President. He annihilated the terrorists at the risk of inti… https://t.co/bFqO0VrR0Z,1
"A fire outbreak has razed down 39 shops, ravaging furniture worth over N21 million at Kugbo furniture market in Abu… https://t.co/JG9kZtiPKB",1
Zimbabwe will run out of food in February due to a prolonged drought and continuing economic crisis This is a vital proo…,1
"Too bad. Six people death, four still missing as sinkhole in China swallows bus with passengers https://t.co/EBFGY3po4Y",1
NASA says smoke from Australia's devastating bushfires will pass back over the country after travelling around the globe. #9N…,1
This thunderstorm is amazing rn 🥴,1
Return To Fukushima: Inside Ground Zero Nearly Nine Years After Nuclear Disaster | NBC Nightly News… https://t.co/Kdi64WycZX,1
In 2016 he had his goons smear an Army captain who died stopping a suicide bomber as a sleeper agent raised by terrorists.,1
"Can we stop with ""we survived Pinatubo, we survived Ondoy, we will survive this?"" YOU survived it. Many people did not. Yo…",1
"#Nuclear site expert ""Accidentally removed control rod at IKata PWR R3 was happened to be lifted w/the upper rid. If it'd…",1
#Sismo M 4.5 SOUTHEAST OF EASTER ISLAND. 14-01-2020 07:31 UTC https://t.co/lQweuzpmE7 #Temblor #CSEM #EMSC… https://t.co/k0lTi1Tjvz,1
Funny story about today’s earthquake: Natural Resources Canada says its epicentre was just south of the U.S. border… https://t.co/841luXWTmQ,1
"Hi there, I'm very sorry about this. We are running a reduced service this morning to the… https://t.co/x77RvEzxMD",1
"POGROM IN UMAN OVER SHABBOS: Ukrainian Thugs Attack Jews, 4 Evacuated To Hospitals https://t.co/0rpjWbD9oU via @",1
How can one justify the killing of 176 passengers aboard of plane by punishing the few who were all responsible fo… https://t.co/pc30ilTHc2,1
I’m on the Baja Blast train too. I legit stopped in the middle of a snowstorm on a 9 hour dr… https://t.co/KJEzgIMpCB,1
Funny story about today’s earthquake: Natural Resources Canada says its epicentre was just south of the U.S. border. The USGS…,1
This lightning got me bout scared as hell on this highway,1
Abuja furniture shop razed by fire https://t.co/zyQO0DGPAN https://t.co/PGkCwezy17,1
Let’s get this straight. US military bases in Iraq are bombed by Iran. What’s Trump’s response? To illegally divert…,1
The extent of 2020 #flood in #Chabahar County southwest of #Iran mapped by cloud-free Sentinel-2 data. Several villages still…,1
She is spot on. This has to be stopped. Dover MP demands refugees be 'immediately sent back to France' https://t.co/dRxDdh…,1
She is still silent about the killing of 176 innocent people in Iran. Iranian military admitted it shot down Ukrainian a…,1
"#USA: Given the vulnerabilities of #PuertoRico’s electric grid after Hurricane Maria, the EDF says there is an urge… https://t.co/eCV6xOjULQ",1
We need political autonomy. Nothing less will prevent our demographic annihilation.,1
#Israel to Demolish Homes of #Palestinian #Prisoners in #WestBank #WarCrimes https://t.co/oH3gkSXvY0 via …,1
DEV - Flood Warning until 1/14 1:30AM CST for Attala https://t.co/KWaRCnZfik,1
Earthquake in Puerto Rico. Volcano erupts in the Philippines. Wild fires in Australia. Wake up people,1
Indian Army struggling to pick dead bodies and evacuate injured soldiers. Indian Army raising white flag. This they should…,1
There's something about storms that I just love. Currently sitting on my balcony watching a massive thunderstorm at 3 am. I have problems,1
"#UPDATE Enormous sinkhole swallows a bus and pedestrians in northwest China, sparking an explosion. Six killed, four missing h…",1
"Pogba, McTominay, Lingard, Shaw - Manchester United injury news latest and expected return dates https://t.co/AQlH3mi7fN",1
Ok this storm is crazy 😳😳😳😳,1
The plight of the people of Jammu &amp; Kashmir continues with the lockdown and curfew still in place Once they are able to…,1
"Wildfire Rips Along South Korea's Eastern Coast, Prompting National Emergency https://t.co/eSTO9doFZe",1
"In its entire history, nuclear has caused the deaths of only sixty people. All were from Chernobyl… https://t.co/c4cSCr5kMB",1
"#Democratic #Baltimore #GunControl: 12 shot, 5 fatalities in one day, 11th January 2020, all in Baltimore… https://t.co/AkmEb1PiLi",1
"These comments, nobody cares about the dead driver, they only care for those who have titles, Anyway get well soon for tho…",1
"Hey, , is violating your rules by threatening to obliterate Iran. Thanks. https://t.co/BXbJaHjWe…",1
"#ThisDay 2014 - Up to 5 people feared dead as devastating bush-fires sweep through Perth, Australia. https://t.co/ylvPlqDpdg",1
"Thanks for letting us know, Desmond - a collision on the N7 added to very heavy delays in the area.",1
"The body of a 10-year old girl who was reported missing from their Kayole home, Nairobi in September last year was… https://t.co/nTaxEXKqgY",1
"FROM NWS BLACKSBURG: NWSBlacksburg: Severe Thunderstorm Warning including Danville VA, Eden NC, Reidsville NC until… https://t.co/5dZc905uKJ",1
#childsafety | Local flu death of boy is one of two pediatric deaths in NYS this year https://t.co/bpEurBny1m https://t.co/r6y2MdlErm,1
This thunderstorm is pissing me off 😒,1
"Chinese woman, 61, quarantined in Thailand is diagnosed with the same mystery virus that has killed one person in C… https://t.co/vrVScOl1Jm",1
RAW is responsible for bombing in Pakistan. Since the capture of K… https://t.co/0fb8DVVUrF,1
"2020 just started, but already 50,000 people have died on the world's roads! Shocking! Even more so as these deaths are pr…",1
Wait until Iran get bombed to the ground. God bless Trump.,1
"No survivors on New Zealand island after volcano suddenly erupts, police say https://t.co/6kmuzUjA4I",1
One of my busiest days and im currently stuck at Kings Cross due to derailed trains causing delays...am I just this… https://t.co/S5s57Bhbr3,1
traumatised for the second time,1
BSF jawan killed in Naugam sector avalanche https://t.co/wXolbxFBIQ,1
A #Chinese woman has been quarantined in #Thailand with a mystery strain of #Coronavirus just days ahead of the Lunar…,1
"Navy imposes curfew in Ondo community over killing of Ratings, missing arms… https://t.co/HlGU4egwVs #sagagist",1
Video from the scene in Xining showed several people disappearing into the sinkhole https://t.co/6Mq1H4HEoq,1
Police grow concerned for missing Malvern schoolgirl https://t.co/yHBDzmGzSu,1
"Bit weird, really. Platform packed, no trains since before 7 because a freight train derailed in the depot. Sounded… https://t.co/fqzkAlItFB",1
Telangana experienced communal violence last night - at the stroke of midnight almost 500 Muslims attacked Hindus and the…,1
Queen Hind: 180 rescued sheep arrive at new home in Romania https://t.co/DmnKcTz7ao #QueenHind #Romania #EndLive…,1
Significant weather advisory issued (step under thunderstorm warning) for incoming storms. Some small hail and frequen…,1
1494Days Since the inhuman #ZariaGenocide by wicked mass murderer tyrant : 548 men murdered 297 women murdered 19…,1
"Heartbreaking 💔 On one side of the world we have ice melting like never before, on another we have wild, out of control fires…",1
A sinkhole in china kill six passengers on a public bus...... BBC who is writing your headlines,1
"HEBRIDES and MALIN, An occasionally violent storm, 11. Not very much moving, https://t.co/96WLwciRet… https://t.co/GmGNaRPGoc",1
Common sense on Twitter... Is this the first sign of the apocalypse 😂 you look great!,1
Chemical Hazard - Advice for Cobram. For more info: https://t.co/g95XnMfVhg #vichazmat,1
Gauteng Helicopter Emergency Medical Services: Netcare 7 a specialised helicopter ambulance has been activated for… https://t.co/rZrJVN7Q5p,1
Chemical Hazard - Advice for Cobram. For more info: https://t.co/L9uP0CsCJL #vichazmat,1
#StormBrendan Update-8.00 Tuesday.: Significant overtopping around high tide on Monday evening led to closure of Pr… https://t.co/nPQVtXMAM3,1
"Yup, and the US once shot down an Iranian airplane by accident. And we’ve been supp… https://t.co/smtoR2tsjn",1
Simple. The Arabs rejected out of hand the 1947 UN Partition Plan and instead waged a War… https://t.co/Gauqyo8bW2,1
"NWS Alert&gt; Strong Thunderstorm Near Keeling or Near Chatham Moving NE At 50 MPH. Winds Over 30 MPH &amp; Brief, Locally… https://t.co/7oUfhx2zTn",1
Winter in NorCal is just Autumn Lite where it gets really crisp and cold and it rains and a windstorm finally knock… https://t.co/EQJJflfJZc,1
!!!!!!!! and that’s on trauma,1
"10 #Roman bronze rostra (rams) have been recovered off the coast of the Egadi Islands (near Sicily), from ships sunk in a bat…",1
Many thanks to everyone ❤️we are now suffering trauma after the fact and trying to get things back to normal. It has been very…,1
13/1: 2nd injury 🤦‍♀,1
"Thousands in #PuertoRico still don't have permanent shelter after a 6.4 magnitude #earthquake, the strongest earthquake i…",1
West-wimmera - Casterton-Apsley Road (C211) - Road Closed - Emergency Services Access Only - Fire https://t.co/p8K2mtzpcm,1
"1. We eliminated the world's foremost terrorist, Qasem Soleimani. 2. We restored deterrence with Iran without American casua…",1
"Today we remember DC Stephen Oake,QGM, of GMP. Stephen was murdered by a terrorist on this day in 2003. He was 40 years old.…",1
"NWSSevereTstorm Severe Thunderstorm Warning including Edenton NC, Windsor NC, Center Hill NC until 3:15 AM EST https://t.co/dxnqMjV22J",1
"In the whole history of NJ,there is one person who is a massive trouble maker and causes most of t… https://t.co/Eo02nN3Rkc",1
"Since 2011 I’ve been displaced 5 times My home partially-destroyed 2 times and stolen 4 times. Now, my family left mont…",1
"NWSSevereTstorm Severe Thunderstorm Warning continues for Vineland NJ, Glassboro NJ, Lindenwold NJ until 7:30 AM EST https://t.co/ccUdFbMXmk",1
British tourist Madalyn Davis has died in a fall from a popular tourist spot in Sydney's eastern suburbs. #7NEWS https://t.co/2dJTn0GbY1,1
"Aussies employed in the transport, postal and warehousing industry face the greatest risks, with 55 deaths in this sec…",1
3. Tens of thousands of American soldiers died. Many more seriously wounded both in body and mind. For all these sacrif…,1
"Unprecedented floods are ravaging #Iran's Sistan &amp; Baluchistan province, with significant human &amp; material costs. Even as sear…",1
"Australia disregarded Iran's neutrality during WWII, attacked Iranian navy &amp; sunk a ship helping invasion of southern Iran by B…",1
Abu Amrah family from Gaza Strip have been homeless for two months after their house was demolished by an Israeli air…,1
"#KincadeFire rages on as huge, 'historic' windstorm approaches. reports https://t.co/SQSu5NaQhU https://t.co/Bemsxy…",1
"Amazing to see a huge colony of bats flying across Batemans Bay, away from bushfire ravaged forest towards Cullendu… https://t.co/KBBeKmFyLW",1
This is the winch Britain used to massacre millions of BIAFRANS between 1967 to 1970. Britain is the machinery and Gowon is…,1
The Iraqis have been through hell because of the US. Attacked by the US. Recently their sovereignty co… https://t.co/RVu4QQxvLS,1
"OK SO WTF OUR TWO DOGS ARE BARKING AT SOMETHING AND NO ONE'S THERE SKSKSKKS IM SCARED AND ALSO IM ALONE HERE,, IM PANICKING NOW",1
"Before June 2019, there are about 60ppl suicide each month regularly. After June, fatal cases increase… https://t.co/eGgDCnbX3j",1
"6 fatalities were reported on the West Coast in December 2018. In December 2019, the district municipality recorde… https://t.co/ObUEmQWWTs",1
"Although it's late. I extend my condolences to all the families of the victims of the Ukrainian Airplane Falling, inclu…",1
"Report recieved of a 9 vehicle RTC on M66 between jct 2 and 3, No reports of any injuries, but 2 lanes blocked …",1
